term,chi_square
быстрый_ADJF батарея_NOUN,1.0064255222069274
звук_NOUN шикарный_ADJF,1.0064255222069274
работа_NOUN большой_ADJF,1.0064255222069274
хороший_ADJF свет_NOUN,1.0064255222069274
светлый_ADJF время_NOUN,1.0064255222069274
мощный_ADJF цена_NOUN,1.0064255222069274
звучание_NOUN внешний_ADJF,1.0064255222069274
нужный_ADJF функция_NOUN,0.999098294379782
день_NOUN среднее_ADJF,0.999098294379782
бюджетный_ADJF модель_NOUN,0.999098294379782
очень_ADVB чувствительный_ADJF,0.9847756525925914
удобный_ADJF браузер_NOUN,0.9654767109115499
плеер_NOUN хороший_ADJF,0.9654767109115499
ярок_ADJS солнце_NOUN,0.9654767109115499
надёжный_ADJF телефон_NOUN,0.9654767109115499
сенсор_NOUN ёмкостный_ADJF,0.9654767109115499
приложение_NOUN весь_ADJF,0.9654767109115499
различный_ADJF функция_NOUN,0.9654767109115499
телефон_NOUN идеальный_ADJF,0.9654767109115499
немой_ADJF очень_ADVB,0.9654767109115499
крышка_NOUN который_ADJF,0.9654767109115499
свежий_ADJF версия_NOUN,0.9654767109115499
приложение_NOUN большой_ADJF,0.9654767109115499
аккумулятор_NOUN большой_ADJF,0.9654767109115499
динамик_NOUN разговорный_ADJF,0.9654767109115499
модель_NOUN весь_ADJF,0.9654767109115499
данный_ADJF аппарат_NOUN,0.888956652262794
ядерный_ADJF процессор_NOUN,0.7478178044689996
чёрный_NOUN оранжевый_ADJF,0.7287311528296655
фигня_NOUN стандартный_ADJF,0.7287311528296655
хороший_ADJF особо_ADVB,0.7287311528296655
особо_ADVB привередливый_ADJF,0.7287311528296655
привередливый_ADJF пользователь_NOUN,0.7287311528296655
нуждный_ADJF разрешение_NOUN,0.7287311528296655
нужный_ADJF дом_NOUN,0.7287311528296655
ещё_ADVB дикий_ADJF,0.7287311528296655
дикий_ADJF ветер_NOUN,0.7287311528296655
ветер_NOUN который_ADJF,0.7287311528296655
смертельно_ADVB холодный_ADJF,0.7287311528296655
холодный_ADJF прикосновение_NOUN,0.7287311528296655
такой_ADJF палец_NOUN,0.7287311528296655
чело_NOUN качественный_ADJF,0.7287311528296655
хороший_ADJF акумулятор_NOUN,0.7287311528296655
акумулятор_NOUN интенсивный_ADJF,0.7287311528296655
звук_NOUN чувствительный_ADJF,0.7287311528296655
сенсор_NOUN нужный_ADJF,0.7287311528296655
программа_NOUN крепкий_ADJF,0.7287311528296655
главный_ADJF запись_NOUN,0.7287311528296655
принцип_NOUN довольный_ADJF,0.7287311528296655
классный_ADJF достоинство_NOUN,0.7287311528296655
подробный_ADJF инструкция_NOUN,0.7287311528296655
необходимый_ADJF рабочий_NOUN,0.7287311528296655
возможность_NOUN свой_ADJF,0.7287311528296655
список_NOUN крупный_ADJF,0.7287311528296655
маленький_ADJF касание_NOUN,0.7287311528296655
какой_ADJF нокия_NOUN,0.7287311528296655
аккумулятор_NOUN максимальный_ADJF,0.7287311528296655
отличный_ADJF дизйн_NOUN,0.7287311528296655
цена_NOUN вьетнамский_ADJF,0.7287311528296655
сенсорный_ADJF поколение_NOUN,0.7287311528296655
электрон_NOUN красивый_ADJF,0.7287311528296655
фотокамера_NOUN удобный_ADJF,0.7287311528296655
восприятие_NOUN крайний_ADJF,0.7287311528296655
круча_NOUN личный_ADJF,0.7287311528296655
ощущение_NOUN первоначальный_ADJF,0.7287311528296655
первоначальный_ADJF покупка_NOUN,0.7287311528296655
быстрый_ADJF самснг_NOUN,0.7287311528296655
платформа_NOUN идентичный_ADJF,0.7287311528296655
идентичный_ADJF экран_NOUN,0.7287311528296655
теплов_NOUN яркий_ADJF,0.7287311528296655
видео_NOUN красивый_ADJF,0.7287311528296655
царапина_NOUN приятный_ADJF,0.7287311528296655
эквалайзер_NOUN штатный_ADJF,0.7287311528296655
наушник_NOUN терпимый_ADJF,0.7287311528296655
терпимый_ADJF выход_NOUN,0.7287311528296655
мегапиксель_NOUN удобный_ADJF,0.7287311528296655
удобный_ADJF разблокирование_NOUN,0.7287311528296655
недостаток_NOUN слышный_ADJF,0.7287311528296655
динамик_NOUN шустрый_ADJF,0.7287311528296655
движение_NOUN весь_ADJF,0.7287311528296655
весь_ADJF открыто_ADVB,0.7287311528296655
цена_NOUN сходный_ADJF,0.7287311528296655
слабо_ADVB мааленький_ADJF,0.7287311528296655
мааленький_ADJF царапина_NOUN,0.7287311528296655
стайла_NOUN красивый_ADJF,0.7287311528296655
царапина_NOUN вообщий_ADJF,0.7287311528296655
музона_NOUN общий_ADJF,0.7287311528296655
технически_ADVB отличный_ADJF,0.7287311528296655
иберовский_ADJF крепление_NOUN,0.7287311528296655
необходимый_ADJF виджет_NOUN,0.7287311528296655
штаны_NOUN известный_ADJF,0.7287311528296655
слабый_ADJF отображение_NOUN,0.7287311528296655
автоматический_ADJF блокировка_NOUN,0.7287311528296655
какой_ADJF функция_NOUN,0.7287311528296655
крупный_ADJF время_NOUN,0.7287311528296655
время_NOUN собственный_ADJF,0.7287311528296655
нужный_ADJF масштаб_NOUN,0.7287311528296655
итог_NOUN желаемый_ADJF,0.7287311528296655
желаемый_ADJF масштаб_NOUN,0.7287311528296655
белый_ADJF модель_NOUN,0.7287311528296655
слышный_ADJF токо_NOUN,0.7287311528296655
токо_NOUN задний_ADJF,0.7287311528296655
отличный_ADJF токо_NOUN,0.7287311528296655
функциональный_ADJF деньга_NOUN,0.7287311528296655
игра_NOUN задний_ADJF,0.7287311528296655
внешний_ADJF дизаин_NOUN,0.7287311528296655
дизаин_NOUN отличный_ADJF,0.7287311528296655
сенсорный_ADJF диплей_NOUN,0.7287311528296655
ёмкостный_ADJF гораздо_ADVB,0.7287311528296655
касание_NOUN молниеносный_ADJF,0.7287311528296655
молниеносный_ADJF реакция_NOUN,0.7287311528296655
придирчивый_ADJF человек_NOUN,0.7287311528296655
метро_NOUN удобный_ADJF,0.7287311528296655
приятно_ADVB интеллектуальный_ADJF,0.7287311528296655
нередкий_ADJF ситуация_NOUN,0.7287311528296655
функция_NOUN близкий_ADJF,0.7287311528296655
близкий_ADJF знакомство_NOUN,0.7287311528296655
наличие_NOUN интересный_ADJF,0.7287311528296655
символ_NOUN ложный_ADJF,0.7287311528296655
дизайн_NOUN горячий_ADJF,0.7287311528296655
высота_NOUN хороший_ADJF,0.7287311528296655
календарь_NOUN весь_ADJF,0.7287311528296655
необходимый_ADJF аккумулятор_NOUN,0.7287311528296655
солнце_NOUN удобный_ADJF,0.7287311528296655
удобный_ADJF практически_ADVB,0.7287311528296655
практически_ADVB случайный_ADJF,0.7287311528296655
разговор_NOUN случайный_ADJF,0.7287311528296655
случайный_ADJF сбрасывание_NOUN,0.7287311528296655
сбрасывание_NOUN нужный_ADJF,0.7287311528296655
нужный_ADJF нажатие_NOUN,0.7287311528296655
весьма_ADVB громкий_ADJF,0.7287311528296655
неплохой_ADJF воспроизведение_NOUN,0.7287311528296655
камера_NOUN телефонный_ADJF,0.7287311528296655
вагон_NOUN обычный_ADJF,0.7287311528296655
обычный_ADJF стиль_NOUN,0.7287311528296655
дизайн_NOUN замечательный_ADJF,0.7287311528296655
замечательный_ADJF функция_NOUN,0.7287311528296655
функция_NOUN лишний_ADJF,0.7287311528296655
фильм_NOUN удобный_ADJF,0.7287311528296655
сборка_NOUN достаточный_ADJF,0.7287311528296655
достаточный_ADJF уровень_NOUN,0.7287311528296655
чтение_NOUN ладный_ADJF,0.7287311528296655
ладный_ADJF дизайн_NOUN,0.7287311528296655
вход_NOUN пионеровский_ADJF,0.7287311528296655
пионеровский_ADJF плеер_NOUN,0.7287311528296655
щель_NOUN задний_ADJF,0.7287311528296655
нормальный_ADJF последствие_NOUN,0.7287311528296655
фотик_NOUN каждый_ADJF,0.7287311528296655
особенный_ADJF достоинство_NOUN,0.7287311528296655
замечательный_ADJF плеер_NOUN,0.7287311528296655
час_NOUN красивый_ADJF,0.7287311528296655
слышный_ADJF класс_NOUN,0.7287311528296655
её_ADJF покупка_NOUN,0.7287311528296655
равный_ADJF половина_NOUN,0.7287311528296655
фенечек_NOUN интеллектуальный_ADJF,0.7287311528296655
долгий_ADJF акума_NOUN,0.7287311528296655
заметный_ADJF очень_ADVB,0.7287311528296655
бесперебойно_ADVB немой_ADJF,0.7287311528296655
рад_ADJS приобретение_NOUN,0.7287311528296655
уйма_NOUN приятный_ADJF,0.7287311528296655
дизайн_NOUN оранжевый_ADJF,0.7287311528296655
оранжевый_ADJF полоса_NOUN,0.7287311528296655
задержка_NOUN фронтальный_ADJF,0.7287311528296655
чтототам_ADVB полноценный_ADJF,0.7287311528296655
навигатор_NOUN бесплатный_ADJF,0.7287311528296655
быстрый_ADJF нахождение_NOUN,0.7287311528296655
нахождение_NOUN бренный_ADJF,0.7287311528296655
бренный_ADJF мир_NOUN,0.7287311528296655
горячий_ADJF смена_NOUN,0.7287311528296655
столько_ADVB полный_ADJF,0.7287311528296655
полный_ADJF давно_ADVB,0.7287311528296655
класный_ADJF дизайн_NOUN,0.7287311528296655
фотография_NOUN плохой_ADJF,0.7287311528296655
специальный_ADJF штука_NOUN,0.7287311528296655
тестовый_ADJF работа_NOUN,0.7287311528296655
функция_NOUN подвальный_ADJF,0.7287311528296655
замечательный_ADJF редкость_NOUN,0.7287311528296655
опыт_NOUN родной_ADJF,0.7287311528296655
браузер_NOUN замечательный_ADJF,0.7287311528296655
гораздо_ADVB неудобный_ADJF,0.7287311528296655
киес_NOUN родной_ADJF,0.7287311528296655
царапина_NOUN незаметный_ADJF,0.7287311528296655
хороший_ADJF любой_NOUN,0.7287311528296655
вообщий_ADJF качество_NOUN,0.7287311528296655
цена_NOUN обалденный_ADJF,0.7287311528296655
каждый_ADJF фильм_NOUN,0.7287311528296655
конвертация_NOUN весь_ADJF,0.7287311528296655
доступный_ADJF интернет_NOUN,0.7287311528296655
сеть_NOUN который_ADJF,0.7287311528296655
нужный_ADJF редко_ADVB,0.7287311528296655
картинка_NOUN громкий_ADJF,0.7287311528296655
экран_NOUN неактивный_ADJF,0.7287311528296655
цех_NOUN ранний_ADJF,0.7287311528296655
ранний_ADJF кирпич_NOUN,0.7287311528296655
софт_NOUN отменный_ADJF,0.7287311528296655
отменный_ADJF сенсор_NOUN,0.7287311528296655
телефон_NOUN снсорный_ADJF,0.7287311528296655
снсорный_ADJF экран_NOUN,0.7287311528296655
сенсор_NOUN многофункциональный_ADJF,0.7287311528296655
многофункциональный_ADJF телефон_NOUN,0.7287311528296655
телефон_NOUN кой_ADJF,0.7287311528296655
порядок_NOUN ёмкостный_ADJF,0.7287311528296655
стекло_NOUN маленький_ADJF,0.7287311528296655
блютуз_NOUN быстрый_ADJF,0.7287311528296655
редкий_ADJF мелодия_NOUN,0.7287311528296655
мелодия_NOUN русый_ADJF,0.7287311528296655
русый_ADJF анга_NOUN,0.7287311528296655
задача_NOUN удобный_ADJF,0.7287311528296655
палец_NOUN стара_ADJS,0.7287311528296655
поскрипование_NOUN задний_ADJF,0.7287311528296655
трудноватый_ADJF смысл_NOUN,0.7287311528296655
смысл_NOUN её_ADJF,0.7287311528296655
громкий_ADJF вон_ADVB,0.7287311528296655
вон_ADVB тот_ADJF,0.7287311528296655
тот_ADJF скрипка_NOUN,0.7287311528296655
мение_NOUN давольный_ADJF,0.7287311528296655
давольный_ADJF неплохо_ADVB,0.7287311528296655
интерфейс_NOUN давольный_ADJF,0.7287311528296655
меню_NOUN самый_ADJF,0.7287311528296655
полезный_ADJF ещё_ADVB,0.7287311528296655
ещё_ADVB приятный_ADJF,0.7287311528296655
изумительный_ADJF дизайн_NOUN,0.7287311528296655
разие_NOUN полклый_ADJF,0.7287311528296655
полклый_ADJF пк_NOUN,0.7287311528296655
пк_NOUN съёмный_ADJF,0.7287311528296655
диск_NOUN стандартный_ADJF,0.7287311528296655
стандартный_ADJF разие_NOUN,0.7287311528296655
виджет_NOUN мощный_ADJF,0.7287311528296655
хороший_ADJF откликаемость_NOUN,0.7287311528296655
многозадачность_NOUN прикольный_ADJF,0.7287311528296655
прикольный_ADJF меню_NOUN,0.7287311528296655
приличный_ADJF поддержка_NOUN,0.7287311528296655
лично_ADVB белый_ADJF,0.7287311528296655
русский_ADJF руско_NOUN,0.7287311528296655
руско_NOUN английский_ADJF,0.7287311528296655
словарь_NOUN многий_ADJF,0.7287311528296655
дюйм_NOUN приятный_ADJF,0.7287311528296655
использование_NOUN чувствительный_ADJF,0.7287311528296655
громкий_ADJF звуз_NOUN,0.7287311528296655
звуз_NOUN неплохой_ADJF,0.7287311528296655
экран_NOUN отзывачивый_ADJF,0.7287311528296655
отзывачивый_ADJF сенсор_NOUN,0.7287311528296655
месенджер_NOUN быстрый_ADJF,0.7287311528296655
плеер_NOUN положительный_ADJF,0.7287311528296655
положительный_ADJF функция_NOUN,0.7287311528296655
супер_ADJF аналог_NOUN,0.7287311528296655
реакция_NOUN быстрый_ADJF,0.7287311528296655
точный_ADJF новое_NOUN,0.7287311528296655
год_NOUN красивый_ADJF,0.7287311528296655
умный_ADJF зарядка_NOUN,0.7287311528296655
хороший_ADJF вайфай_NOUN,0.7287311528296655
любимый_ADJF вещь_NOUN,0.7287311528296655
мочь_NOUN опытный_ADJF,0.7287311528296655
месяц_NOUN её_ADJF,0.7287311528296655
кольцевой_ADJF пружинка_NOUN,0.7287311528296655
пружинка_NOUN сборный_ADJF,0.7287311528296655
сборный_ADJF штекер_NOUN,0.7287311528296655
штекер_NOUN каучуковый_ADJF,0.7287311528296655
каучуковый_ADJF оплётка_NOUN,0.7287311528296655
зрение_NOUN идеальный_ADJF,0.7287311528296655
отличный_ADJF вэйв_NOUN,0.7287311528296655
вэйв_NOUN один_ADJF,0.7287311528296655
знакомый_ADJF мпксель_NOUN,0.7287311528296655
кэнона_NOUN рубасовый_ADJF,0.7287311528296655
лошадка_NOUN каждый_ADJF,0.7287311528296655
день_NOUN стильный_ADJF,0.7287311528296655
весь_ADJF офис_NOUN,0.7287311528296655
отзыв_NOUN единственный_ADJF,0.7287311528296655
единственный_ADJF число_NOUN,0.7287311528296655
карта_NOUN мобильный_ADJF,0.7287311528296655
компактыный_ADJF акселерометр_NOUN,0.7287311528296655
отличный_ADJF изображение_NOUN,0.7287311528296655
отличный_ADJF набор_NOUN,0.7287311528296655
приятно_ADVB такой_ADJF,0.7287311528296655
приятный_ADJF вибрирование_NOUN,0.7287311528296655
поддержка_NOUN прочий_ADJF,0.7287311528296655
прочий_ADJF режим_NOUN,0.7287311528296655
громко_ADVB отличный_ADJF,0.7287311528296655
функция_NOUN оптимальный_ADJF,0.7287311528296655
навигатор_NOUN несомненный_ADJF,0.7287311528296655
заметный_ADJF год_NOUN,0.7287311528296655
отверстие_NOUN остальной_ADJF,0.7287311528296655
остальной_ADJF корпус_NOUN,0.7287311528296655
серый_ADJF боковинк_NOUN,0.7287311528296655
внешний_ADJF меню_NOUN,0.7287311528296655
ролик_NOUN хороший_ADJF,0.7287311528296655
блютуса_NOUN хороший_ADJF,0.7287311528296655
шустрый_ADJF аппаратик_NOUN,0.7287311528296655
аккумулятор_NOUN продолжительный_ADJF,0.7287311528296655
продолжительный_ADJF скорость_NOUN,0.7287311528296655
самсунг_NOUN большой_ADJF,0.7287311528296655
тонкий_ADJF книга_NOUN,0.7287311528296655
книга_NOUN лёгкий_ADJF,0.7287311528296655
сеть_NOUN больщий_ADJF,0.7287311528296655
больщий_ADJF количество_NOUN,0.7287311528296655
карта_NOUN большой_ADJF,0.7287311528296655
вчера_ADVB новыйнебольшой_ADJF,0.7287311528296655
внаушник_NOUN отличный_ADJF,0.7287311528296655
далеко_ADVB громкий_ADJF,0.7287311528296655
динамик_NOUN ёмкостный_ADJF,0.7287311528296655
сначала_ADVB такой_ADJF,0.7287311528296655
свой_ADJF приобретение_NOUN,0.7287311528296655
словарь_NOUN стильный_ADJF,0.7287311528296655
ерунда_NOUN хороший_ADJF,0.7287311528296655
великолепно_ADVB хороший_ADJF,0.7287311528296655
старый_ADJF монт_NOUN,0.7287311528296655
восторг_NOUN отличный_ADJF,0.7287311528296655
гамма_NOUN хороший_ADJF,0.7287311528296655
звук_NOUN звонкий_ADJF,0.7287311528296655
звонкий_ADJF запись_NOUN,0.7287311528296655
просмотр_NOUN офисный_ADJF,0.7287311528296655
лишний_ADJF функциональность_NOUN,0.7287311528296655
смартфон_NOUN типичный_ADJF,0.7287311528296655
типичный_ADJF глюк_NOUN,0.7287311528296655
батарея_NOUN долгоиграющий_ADJF,0.7287311528296655
весьма_ADVB качественный_ADJF,0.7287311528296655
жизнь_NOUN вразумительный_ADJF,0.7287311528296655
вразумительный_ADJF управление_NOUN,0.7287311528296655
меню_NOUN крупный_ADJF,0.7287311528296655
контрастный_ADJF управление_NOUN,0.7287311528296655
версия_NOUN виртуальный_ADJF,0.7287311528296655
виртуальный_ADJF кнопка_NOUN,0.7287311528296655
задача_NOUN замечательный_ADJF,0.7287311528296655
сильно_ADVB затратный_ADJF,0.7287311528296655
затратный_ADJF покатушка_NOUN,0.7287311528296655
желательно_ADVB отдельный_ADJF,0.7287311528296655
отдельный_ADJF никуда_ADVB,0.7287311528296655
навигация_NOUN ваш_ADJF,0.7287311528296655
драгоценный_ADJF траффик_NOUN,0.7287311528296655
плеер_NOUN неплохой_ADJF,0.7287311528296655
звук_NOUN портативный_ADJF,0.7287311528296655
бас_NOUN элементарный_ADJF,0.7287311528296655
замечательный_ADJF распадение_NOUN,0.7287311528296655
официально_ADVB бесплатный_ADJF,0.7287311528296655
нажатие_NOUN неплохой_ADJF,0.7287311528296655
микрофон_NOUN упрощённый_ADJF,0.7287311528296655
упрощённый_ADJF работа_NOUN,0.7287311528296655
кафель_NOUN один_ADJF,0.7287311528296655
царапина_NOUN штатный_ADJF,0.7287311528296655
нужный_ADJF видок_NOUN,0.7287311528296655
достоинство_NOUN изящный_ADJF,0.7287311528296655
эстетичный_ADJF дизайн_NOUN,0.7287311528296655
исполнение_NOUN весь_ADJF,0.7287311528296655
люфт_NOUN крупный_ADJF,0.7287311528296655
крупный_ADJF царапина_NOUN,0.7287311528296655
качественный_ADJF фотокамера_NOUN,0.7287311528296655
компьютерный_ADJF программа_NOUN,0.7287311528296655
словарь_NOUN долгоиграющий_ADJF,0.7287311528296655
аккумулятор_NOUN прошлый_ADJF,0.7287311528296655
неделя_NOUN стильный_ADJF,0.7287311528296655
рука_NOUN лицевой_ADJF,0.7287311528296655
свой_ADJF красиво_ADVB,0.7287311528296655
прикосновение_NOUN никакой_ADJF,0.7287311528296655
никакой_ADJF тупизна_NOUN,0.7287311528296655
пиксель_NOUN такой_ADJF,0.7287311528296655
такой_ADJF пиксель_NOUN,0.7287311528296655
камера_NOUN полноценный_ADJF,0.7287311528296655
полноценный_ADJF оффлайна_NOUN,0.7287311528296655
день_NOUN красивый_ADJF,0.7287311528296655
модель_NOUN внешний_ADJF,0.7287311528296655
интерфейс_NOUN близкий_ADJF,0.7287311528296655
близкий_ADJF версия_NOUN,0.7287311528296655
интерфейс_NOUN предыдущий_ADJF,0.7287311528296655
функция_NOUN интелектуальный_ADJF,0.7287311528296655
интелектуальный_ADJF разблокировка_NOUN,0.7287311528296655
сообщение_NOUN хороший_ADJF,0.7287311528296655
файл_NOUN отличный_ADJF,0.7287311528296655
глянец_NOUN серебристый_ADJF,0.7287311528296655
серебристый_ADJF вставка_NOUN,0.7287311528296655
белый_ADJF глянец_NOUN,0.7287311528296655
глянец_NOUN красный_ADJF,0.7287311528296655
красный_ADJF вставка_NOUN,0.7287311528296655
бок_NOUN гламурный_ADJF,0.7287311528296655
девушка_NOUN летний_ADJF,0.7287311528296655
летний_ADJF настроение_NOUN,0.7287311528296655
настроение_NOUN матовый_ADJF,0.7287311528296655
глянец_NOUN оранжевый_ADJF,0.7287311528296655
оригинально_ADVB харизматический_ADJF,0.7287311528296655
харизматический_ADJF личность_NOUN,0.7287311528296655
основной_ADJF звук_NOUN,0.7287311528296655
метровый_ADJF файл_NOUN,0.7287311528296655
словарь_NOUN новый_ADJF,0.7287311528296655
проблема_NOUN прочный_ADJF,0.7287311528296655
никакой_ADJF геморрой_NOUN,0.7287311528296655
комп_NOUN нормальный_ADJF,0.7287311528296655
нормальный_ADJF винд_NOUN,0.7287311528296655
спокойно_ADVB нужный_ADJF,0.7287311528296655
внешность_NOUN тонкий_ADJF,0.7287311528296655
экран_NOUN вакуумный_ADJF,0.7287311528296655
громко_ADVB быстрый_ADJF,0.7287311528296655
день_NOUN разумный_ADJF,0.7287311528296655
интерфейс_NOUN эргономичный_ADJF,0.7287311528296655
многозадачность_NOUN прочный_ADJF,0.7287311528296655
корпус_NOUN глючный_ADJF,0.7287311528296655
глючный_ADJF изначально_ADVB,0.7287311528296655
функционал_NOUN хороший_ADJF,0.7287311528296655
пауза_NOUN долгоиграющий_ADJF,0.7287311528296655
глаз_NOUN второе_ADJF,0.7287311528296655
чумовой_ADJF жена_NOUN,0.7287311528296655
удобный_ADJF порядок_NOUN,0.7287311528296655
удобный_ADJF сравнение_NOUN,0.7287311528296655
родной_ADJF читалка_NOUN,0.7287311528296655
лаганула_NOUN вобщий_ADJF,0.7287311528296655
худой_ADJF навигатор_NOUN,0.7287311528296655
сенсор_NOUN емкосный_ADJF,0.7287311528296655
емкосный_ADJF яблоко_NOUN,0.7287311528296655
палец_NOUN главный_ADJF,0.7287311528296655
главный_ADJF требование_NOUN,0.7287311528296655
тело_NOUN остальной_ADJF,0.7287311528296655
остальной_ADJF примочка_NOUN,0.7287311528296655
примочка_NOUN приятный_ADJF,0.7287311528296655
приятный_ADJF естест_NOUN,0.7287311528296655
естест_NOUN довольный_ADJF,0.7287311528296655
хлам_NOUN немой_ADJF,0.7287311528296655
немой_ADJF винмобаил_NOUN,0.7287311528296655
ти_NOUN бальный_ADJF,0.7287311528296655
бальный_ADJF шкала_NOUN,0.7287311528296655
корпус_NOUN современый_ADJF,0.7287311528296655
современый_ADJF интерфейс_NOUN,0.7287311528296655
фай_NOUN быстрый_ADJF,0.7287311528296655
путешественник_NOUN ёмкостный_ADJF,0.7287311528296655
ноготь_NOUN громкий_ADJF,0.7287311528296655
динамик_NOUN вакумный_ADJF,0.7287311528296655
использование_NOUN слышный_ADJF,0.7287311528296655
картинка_NOUN прочный_ADJF,0.7287311528296655
двойной_ADJF затрата_NOUN,0.7287311528296655
затрата_NOUN большой_ADJF,0.7287311528296655
лёгкий_ADJF надёжность_NOUN,0.7287311528296655
максимум_NOUN слышный_ADJF,0.7287311528296655
слышный_ADJF отклик_NOUN,0.7287311528296655
похвала_NOUN немой_ADJF,0.7287311528296655
скайп_NOUN двжавовский_ADJF,0.7287311528296655
двжавовский_ADJF словарь_NOUN,0.7287311528296655
хороший_ADJF фэйсбук_NOUN,0.7287311528296655
безупречный_ADJF дизайн_NOUN,0.7287311528296655
явно_ADVB превосходящий_ADJF,0.7287311528296655
свой_ADJF коллега_NOUN,0.7287311528296655
цех_NOUN свой_ADJF,0.7287311528296655
свой_ADJF изящность_NOUN,0.7287311528296655
линия_NOUN чувствительный_ADJF,0.7287311528296655
современный_ADJF функция_NOUN,0.7287311528296655
функция_NOUN сегодняшний_ADJF,0.7287311528296655
виджет_NOUN самсунговский_ADJF,0.7287311528296655
сверхпонятный_ADJF интерфейс_NOUN,0.7287311528296655
интерфейс_NOUN лёгкий_ADJF,0.7287311528296655
пользователь_NOUN прочный_ADJF,0.7287311528296655
большой_ADJF сопротивляемость_NOUN,0.7287311528296655
ключ_NOUN ёмкостный_ADJF,0.7287311528296655
лишний_ADJF сенсор_NOUN,0.7287311528296655
число_NOUN каменный_ADJF,0.7287311528296655
каменный_ADJF половина_NOUN,0.7287311528296655
большой_ADJF расстояние_NOUN,0.7287311528296655
общий_ADJF итог_NOUN,0.7287311528296655
зависимый_ADJF наушник_NOUN,0.7287311528296655
долговечный_ADJF штука_NOUN,0.7287311528296655
человек_NOUN яркий_ADJF,0.7287311528296655
перебой_NOUN хороший_ADJF,0.7287311528296655
мой_ADJF месторасположение_NOUN,0.7287311528296655
движение_NOUN звонильный_ADJF,0.7287311528296655
звонильный_ADJF функция_NOUN,0.7287311528296655
отменно_ADVB хороший_ADJF,0.7287311528296655
набор_NOUN крупный_ADJF,0.7287311528296655
крупный_ADJF цифра_NOUN,0.7287311528296655
великолепный_ADJF рука_NOUN,0.7287311528296655
проблема_NOUN удобный_ADJF,0.7287311528296655
музыка_NOUN красивый_ADJF,0.7287311528296655
минутный_ADJF стирка_NOUN,0.7287311528296655
микро_ADVB прочный_ADJF,0.7287311528296655
громкий_ADJF тётя_NOUN,0.7287311528296655
тётя_NOUN красивый_ADJF,0.7287311528296655
использование_NOUN громкий_ADJF,0.7287311528296655
великолепный_ADJF модель_NOUN,0.7287311528296655
пример_NOUN дурацкий_ADJF,0.7287311528296655
дурацкий_ADJF виндовоз_NOUN,0.7287311528296655
нормальный_ADJF микрофон_NOUN,0.7287311528296655
мб_NOUN удобный_ADJF,0.7287311528296655
очность_NOUN невысокий_ADJF,0.7287311528296655
один_ADJF шахматы_NOUN,0.7287311528296655
кд_NOUN какой_ADJF,0.7287311528296655
непонятный_ADJF кодировка_NOUN,0.7287311528296655
рбк_NOUN один_ADJF,0.7287311528296655
один_ADJF белеберда_NOUN,0.7287311528296655
всякий_ADJF смс_NOUN,0.7287311528296655
вобщий_ADJF очень_ADVB,0.7287311528296655
батарейка_NOUN ежедневный_ADJF,0.7287311528296655
весь_ADJF батарейка_NOUN,0.7287311528296655
телефон_NOUN крайний_ADJF,0.7287311528296655
правша_NOUN громкий_ADJF,0.7287311528296655
самсунг_NOUN полный_ADJF,0.7287311528296655
вконтакте_NOUN прочий_ADJF,0.7287311528296655
предустановленный_ADJF тема_NOUN,0.7287311528296655
телефон_NOUN незаменимый_ADJF,0.7287311528296655
разный_ADJF ситуация_NOUN,0.7287311528296655
аниме_NOUN такой_ADJF,0.7287311528296655
субтитр_NOUN отличный_ADJF,0.7287311528296655
неплохо_ADVB видный_ADJF,0.7287311528296655
весьма_ADVB различимый_ADJF,0.7287311528296655
шустрый_ADJF сенсорка_NOUN,0.7287311528296655
сенсорка_NOUN такой_ADJF,0.7287311528296655
отличный_ADJF симка_NOUN,0.7287311528296655
долго_ADVB стандартный_ADJF,0.7287311528296655
метр_NOUN живучий_ADJF,0.7287311528296655
живучий_ADJF падение_NOUN,0.7287311528296655
отлично_ADVB разбитый_ADJF,0.7287311528296655
стоящий_ADJF модель_NOUN,0.7287311528296655
очень_ADVB длительный_ADJF,0.7287311528296655
длительный_ADJF куча_NOUN,0.7287311528296655
мп_NOUN старый_ADJF,0.7287311528296655
старый_ADJF сильно_ADVB,0.7287311528296655
удобный_ADJF интерфэйс_NOUN,0.7287311528296655
дельфин_NOUN горячий_ADJF,0.7287311528296655
наушник_NOUN белый_ADJF,0.7287311528296655
белый_ADJF обои_NOUN,0.7287311528296655
обои_NOUN стара_ADJS,0.7287311528296655
каждый_ADJF рабочий_NOUN,0.7287311528296655
метр_NOUN прикольный_ADJF,0.7287311528296655
ежедневный_ADJF просмотр_NOUN,0.7287311528296655
яркий_ADJF достаточно_ADVB,0.7287311528296655
неплохой_ADJF картинка_NOUN,0.7287311528296655
нарекание_NOUN неплохой_ADJF,0.7287311528296655
диапазон_NOUN отличный_ADJF,0.7287311528296655
отличный_ADJF класс_NOUN,0.7287311528296655
классно_ADVB неплохой_ADJF,0.7287311528296655
надолго_ADVB удобный_ADJF,0.7287311528296655
чудесный_ADJF голос_NOUN,0.7287311528296655
фига_NOUN отличный_ADJF,0.7287311528296655
отличный_ADJF англ_NOUN,0.7287311528296655
который_ADJF ряд_NOUN,0.7287311528296655
дорогой_ADVB многий_ADJF,0.7287311528296655
супер_ADJF панорама_NOUN,0.7287311528296655
лицо_NOUN ночной_ADJF,0.7287311528296655
